100
68 176
38 83 422
61 10 848
33 19 83
50 58 712
45 44 896
73 26 183
71 19 437
26 27 34
4 19 305
49 26 811
7 32 688
34 51 411
24 79 541
59 49 853
81 78 448
62 50 352
26 61 797
20 86 748
26 14 14
7 77 536
29 20 214
12 86 317
10 50 217
62 6 216
45 64 36
12 1 492
30 71 511
28 21 446
30 33 947
33 3 754
35 64 474
16 19 598
18 68 18
86 61 297
15 37 637
77 72 672
58 52 252
38 50 800
63 44 475
63 76 919
52 44 31
22 68 754
48 56 858
71 34 611
47 89 60
85 2 609
13 59 459
17 7 626
53 75 84
85 61 270
26 32 771
4 2 108
68 22 276
7 6 879
54 49 163
64 28 436
7 46 699
71 29 99
26 33 240
53 56 424
50 73 210
75 6 756
66 12 491
6 22 924
16 64 579
4 26 276
5 59 399
9 53 576
52 29 457
18 77 214
24 6 902
78 62 709
9 7 715
72 53 860
62 64 229
83 71 346
54 76 605
15 44 93
28 76 387
53 87 708
83 72 197
26 56 680
16 65 727
37 87 722
23 75 864
9 85 256
57 23 191
81 83 40
5 55 389
27 78 599
75 42 589
31 72 243
59 57 716
3 40 718
11 8 579
71 49 868
52 15 44
45 66 371
11 84 925
52 73 224
20 46 993
32 52 227
8 20 825
70 56 228
33 71 914
62 86 580
4 53 688
23 24 508
27 55 205
61 31 337
84 19 197
60 88 798
20 13 844
76 40 799
6 42 986
23 36 291
7 34 4
12 85 456
76 31 160
2 60 753
28 32 23
83 62 808
33 60 739
84 4 667
42 72 91
77 9 458
23 3 566
21 43 823
18 31 876
37 67 908
13 18 194
23 80 689
74 17 690
80 60 648
35 20 508
84 54 150
73 24 356
72 13 749
6 64 694
22 12 735
30 1 362
82 52 882
52 43 830
78 67 284
45 40 402
26 36 449
46 5 508
35 76 462
38 56 78
43 38 217
19 42 802
31 11 735
1 67 524
50 54 504
37 5 147
59 64 969
5 30 394
27 73 484
89 45 725
31 13 62
45 8 444
69 5 486
6 11 385
43 75 321
44 18 680
57 3 726
82 6 797
37 68 183
77 48 285
9 29 345
58 35 31
3 34 621
38 62 912
87 35 900
67 53 998
2 87 817
3 5 932
29 65 124
33 21 259
12 4 146
12 84 618
69 7 734
1 27 440
84 77 695
80 19 491
8 85 688
82 30 417
67 37 218
83 49 882
65 40 250
7 58 248
1 79 358
46 70 131
33 17 797
22 59 946
21 72 247
32 14 918
21 63 412
29 68 701
5 29 286
30 12 978
84 55 579
6 38 838
5 23 13
44 25 421
55 57 428
31 18 864
68 84 584
35 12 746
57 11 641
5 37 270
27 64 340
51 78 309
1 74 332
26 39 490
83 40 960
38 23 824
57 47 518
28 4 145
48 63 310
29 88 760
2 68 35
79 10 543
5 13 206
75 12 179
86 52 5
33 55 241
8 48 917
83 30 138
37 22 95
8 21 786
1 2 445
26 67 984
72 59 182
45 58 156
81 43 595
43 51 902
25 74 940
57 37 867
63 40 772
30 5 503
76 33 652
64 37 420
79 87 405
43 60 955
12 66 186
69 31 773
8 38 217
14 3 954
80 34 189
78 53 235
84 80 69
31 5 3
17 26 138
45 39 826
37 77 796
24 1 431
44 79 242
88 5 711
3 70 976
88 62 742
83 25 524
19 38 249
6 4 845
89 83 685
30 41 731
46 33 665
42 20 968
20 45 355
39 55 202
59 81 232
20 56 705
17 28 490
51 1 728
87 73 54
77 17 904
29 25 934
86 54 770
72 6 854
89 8 629
18 58 850
77 21 504
84 13 41
73 34 17
2 43 533
72 32 287
79 19 796
80 89 960
47 59 476
85 25 740
5 11 376
29 9 857
34 88 729
53 14 532
35 31 395
54 19 75
42 54 180
43 55 304
26 60 515
40 36 796
53 41 471
83 59 133
49 66 616
88 35 497
10 15 552
5 12 910
14 68 475
51 85 757
56 50 372
1 3 260
30 42 71
7 21 501
38 84 839
89 18 265
32 2 9
60 75 325
37 19 363
19 24 285
54 41 46
52 31 562
77 7 101
56 14 45
51 11 495
33 69 755
37 20 741
35 71 299
31 37 898
22 53 622
3 82 543
45 26 101
65 87 334
76 55 728
13 22 855
11 23 607
87 6 967
77 23 274
52 9 563
68 48 239
33 30 172
66 47 153
54 13 989
45 84 981
78 84 14
6 29 368
64 55 224
67 14 803
64 56 393
25 27 635
1 54 833
57 61 723
74 58 781
58 7 248
67 38 80
72 87 115
83 10 644
55 82 512
20 77 464
40 81 113
75 38 27
15 41 413
16 89 864
56 27 533
25 20 710
14 62 190
83 58 47
42 23 190
59 25 368
61 20 410
40 39 150
76 11 381
16 48 838
71 40 127
48 34 745
41 4 624
86 29 577
81 27 577
16 12 343
11 39 41
18 72 323
46 58 968
34 70 363
6 75 216
50 61 982
89 46 942
87 64 658
60 54 825
67 24 150
37 63 438
77 37 359
74 46 374
4 69 645
34 30 988
62 39 520
52 81 963
68 49 38
67 35 786
45 37 992
30 67 245
27 28 245
14 18 585
47 80 534
55 8 388
26 87 222
34 23 542
32 72 655
28 19 383
59 24 764
53 58 740
41 87 19
14 66 659
78 19 698
21 75 53
22 10 378
49 87 45
14 33 970
21 62 609
31 41 22
32 5 540
81 31 185
14 10 880
12 52 873
36 70 91
81 16 672
33 89 694
64 3 388
38 72 587
46 53 18
81 86 919
69 51 877
47 87 452
45 55 252
84 32 363
41 80 555
21 12 627
3 29 280
3 12 308
43 77 678
35 86 836
2 15 396
23 72 434
57 81 586
68 36 638
21 16 903
9 39 244
49 60 605
15 62 296
59 2 617
86 26 932
32 28 390
38 85 709
2 6 113
63 33 676
4 1 217
72 31 573
56 42 287
36 23 182
73 78 709
20 40 570
17 73 986
36 3 241
74 35 257
77 69 559
12 28 909
13 73 965
76 6 532
54 57 46
77 65 248
58 89 614
69 20 615
31 48 864
20 51 914
51 76 603
21 1 139
9 24 857
82 46 375
88 13 288
12 88 291
29 74 143
81 47 288
40 24 544
4 70 21
66 9 779
5 74 7
80 46 458
4 43 772
5 40 966
78 59 10
2 79 405
23 4 133
36 22 286
6 7 59
36 38 342
19 3 327
44 56 427
36 87 187
59 45 865
28 53 38
45 23 269
48 26 189
33 64 699
59 69 156
55 75 845
26 85 426
48 18 34
48 14 270
6 17 229
6 1 24
88 40 647
35 48 125
30 57 369
57 34 544
85 3 883
30 2 367
35 9 149
19 48 686
81 39 957
32 18 221
5 43 79
84 7 207
66 76 30
7 27 962
22 11 509
64 39 177
11 13 835
49 69 241
23 17 973
28 29 119
8 37 453
50 16 285
50 87 126
3 15 281
4 50 922
32 24 515
87 86 502
39 71 640
7 33 744
52 64 978
2 67 482
63 2 597
4 7 143
27 41 767
29 41 648
53 7 43
66 58 782
75 71 996
27 45 988
54 46 814
43 17 495
23 19 523
30 84 393
31 40 923
22 20 669
72 77 722
57 29 44
78 71 91
73 10 698
75 9 546
26 51 831
9 38 915
84 17 565
51 68 878
14 73 831
70 2 416
66 72 116
7 20 477
82 63 1000
3 61 643
51 17 217
57 74 841
24 54 914
72 66 941
64 25 628
83 34 789
6 50 513
1 29 2
27 25 929
20 80 835
81 70 870
49 29 226
26 47 917
38 25 993
44 48 794
67 71 542
74 28 87
8 44 833
77 55 546
84 9 631
31 71 118
32 84 546
64 21 236
54 78 771
87 63 636
63 69 671
71 17 516
9 72 713
29 71 475
12 77 566
59 27 479
15 39 291
37 83 575
83 84 515
12 58 369
26 68 952
66 88 150
72 39 738
41 73 985
69 77 609
31 1 513
62 19 525
70 49 744
4 84 511
60 50 640
88 65 580
7 25 264
56 48 512
55 65 581
52 54 119
70 44 864
60 15 571
54 83 802
42 13 701
85 46 825
75 53 711
8 36 738
40 86 34
86 6 435
14 44 497
61 83 682
77 89 744
33 13 757
49 31 694
56 34 672
71 32 514
57 33 619
68 6 606
73 1 393
3 51 232
19 77 804
21 5 73
85 23 479
44 67 234
8 22 298
85 82 437
14 70 32
31 77 110
58 77 361
49 21 134
68 60 784
74 8 672
3 68 243
86 59 656
56 60 824
22 3 711
43 11 347
74 82 571
49 54 421
83 26 241
40 64 933
87 24 222
53 19 994
77 42 647
35 15 165
16 67 920
31 80 142
84 83 673
30 8 677
9 21 163
11 15 305
65 16 600
55 3 551
73 28 32
28 68 250
67 18 101
10 72 653
14 75 491
34 71 776
20 89 774
77 45 359
59 88 70
64 32 254
14 84 711
23 89 734
87 81 422
62 24 170
64 35 578
16 8 998
35 88 930
30 22 395
14 47 175
15 89 394
39 68 407
14 52 23
41 40 680
24 43 495
85 26 702
4 40 818
36 17 283
69 73 300
43 31 416
67 83 752
73 36 366
10 5 236
1 14 153
33 77 60
52 53 333
6 76 207
69 29 694
9 59 51
48 79 669
12 67 688
3 8 843
57 7 220
59 79 179
59 66 865
75 31 65
64 15 157
3 39 450
62 45 844
23 27 902
85 50 391
7 81 259
22 35 166
68 87 92
58 22 192
35 72 372
77 62 793
88 77 10
39 6 859
75 17 932
39 63 998
8 82 88
79 1 17
75 54 927
66 23 943
59 85 852
81 18 779
18 16 592
69 80 176
42 50 967
9 16 144
17 2 357
47 37 822
40 37 810
77 75 226
1 82 331
87 47 233
7 73 64
3 11 928
21 85 665
27 66 417
58 3 435
80 35 846
1 77 542
34 21 558
81 75 106
68 67 568
78 36 112
59 82 806
18 20 670
75 49 216
43 68 513
39 41 603
19 78 807
13 21 281
55 2 894
15 45 264
14 6 239
86 3 789
17 29 111
33 49 691
13 25 373
17 82 830
24 70 48
76 67 299
55 37 356
1 49 617
10 66 406
16 54 376
76 15 524
65 78 618
22 42 862
30 7 119
63 10 441
40 70 813
45 69 344
85 6 440
78 81 152
38 64 918
72 25 68
56 17 584
55 45 763
56 30 13
43 86 944
54 36 371
65 67 201
14 64 789
32 85 869
26 77 578
85 40 518
60 29 183
70 5 98
79 51 420
65 41 734
77 73 310
41 5 248
88 42 712
40 47 434
43 52 427
40 14 480
8 65 509
35 10 668
39 83 179
60 51 544
21 32 613
27 21 997
69 57 76
18 46 496
35 56 729
25 70 240
79 34 308
25 14 827
26 2 704
83 8 514
47 5 787
10 76 798
12 9 667
29 77 470
80 73 266
58 72 674
10 85 592
70 37 684
15 29 426
82 16 801
38 67 921
5 21 580
39 7 828
52 12 345
70 28 626
67 25 466
37 17 672
33 7 269
50 44 274
54 8 655
13 3 718
21 8 447
86 9 508
21 31 889
86 66 971
70 71 955
56 9 283
68 27 370
62 57 73
47 31 723
54 33 867
28 9 179
25 58 44
5 49 111
64 29 931
15 78 196
47 7 63
3 1 915
18 30 417
79 58 932
24 81 552
67 86 978
28 59 787
15 54 513
18 74 493
65 77 122
43 28 233
4 36 218
44 41 591
30 56 731
64 26 680
58 13 636
3 33 253
85 75 599
47 69 957
89 33 54
74 51 374
56 77 418
76 71 599
2 17 620
38 33 399
22 26 467
63 87 571
5 57 128
46 34 636
73 59 169
25 60 755
73 68 774
60 20 603
65 17 163
23 15 190
2 23 647
35 51 528
16 80 638
13 31 4
72 61 849
20 25 153
64 81 290
81 56 689
83 32 995
76 87 926
66 30 159
12 69 478
66 89 850
60 57 265
53 78 766
34 15 64
79 9 768
12 27 461
36 37 75
6 20 214
3 50 246
89 72 69
33 15 84
3 35 969
16 25 628
23 82 220
64 33 707
77 61 371
30 53 112
21 6 270
10 1 603
55 74 102
30 28 86
45 60 607
38 75 350
14 24 379
52 77 432
78 65 16
50 8 225
34 53 952
48 29 73
6 85 93
63 73 893
51 13 834
47 35 572
72 16 84
34 76 151
66 4 172
30 37 174
75 32 112
34 64 12
57 55 746
22 49 737
45 35 176
20 81 887
58 30 654
1 62 199
83 77 148
71 76 89
7 78 107
14 53 967
21 39 239
2 29 63
1 21 473
40 77 76
12 87 168
70 32 70
4 46 728
19 75 125
58 45 576
34 79 989
24 5 457
59 43 362
18 78 917
32 40 699
86 75 34
43 64 455
3 86 769
89 77 407
64 14 315
42 89 13
75 4 305
59 36 779
78 6 739
17 50 164
82 13 327
42 58 96
89 20 840
15 75 694
19 11 413
22 6 878
71 80 1000
88 18 459
59 20 469
58 6 609
87 82 850
39 57 423
15 53 485
40 63 322
6 28 669
62 88 75
5 8 343
74 72 369
67 80 175
5 76 661
85 65 544
53 45 58
7 3 893
60 86 236
46 73 991
86 48 249
17 63 173
74 79 975
82 32 529
55 30 304
44 11 272
52 41 717
37 82 589
10 30 925
49 17 898
16 86 909
12 40 631
50 51 214
42 33 996
57 38 666
49 62 401
11 25 736
5 39 389
6 39 123
86 15 22
36 28 548
76 39 882
24 23 478
31 15 708
89 57 496
1 31 502
47 54 240
55 52 877
40 9 798
43 81 856
52 19 147
65 30 913
8 4 79
28 26 938
2 65 748
27 52 217
23 46 12
48 2 835
38 36 269
17 76 582
33 62 538
88 29 326
37 69 509
49 68 811
17 11 855
78 21 890
68 86 228
79 30 325
75 48 679
69 32 776
76 27 701
8 40 948
42 5 104
26 23 34
35 39 651
81 42 21
12 53 284
23 69 872
20 47 565
7 79 17
61 28 12
62 8 502
47 20 978
20 9 705
70 72 483
27 60 630
4 3 652
61 21 230
85 19 494
89 81 796
75 85 876
39 16 667
27 53 107
15 84 612
50 29 966
34 17 816
88 69 939
8 29 171
24 26 294
78 57 951
29 32 722
36 54 791
6 89 35
76 61 934
33 88 985
65 24 817
32 7 165
60 32 155
72 19 944
22 29 913
81 13 44
82 66 727
34 86 347
8 32 644
30 18 376
11 43 957
27 72 32
88 24 267
61 15 432
25 79 556
48 47 754
21 87 644
37 57 837
13 71 400
65 54 762
52 66 581
29 8 602
60 30 839
82 25 302
42 4 606
5 46 960
16 69 760
84 41 221
20 66 396
65 76 515
64 43 582
47 43 616
60 63 170
19 13 215
22 57 61
80 62 364
8 7 673
86 60 346
61 78 456
19 73 956
86 40 662
32 3 970
63 82 69
63 71 543
7 30 911
56 72 243
7 35 320
39 86 909
25 86 854
44 89 156
37 88 151
24 64 120
52 35 599
31 30 825
24 34 500
8 24 327
24 86 93
34 25 566
87 83 438
23 16 528
46 50 411
45 59 284
89 42 31
77 5 181
10 37 655
15 10 459
78 1 609
41 27 318
25 76 942
78 73 636
42 65 567
71 55 354
2 73 962
78 44 59
15 61 519
44 75 511
73 31 81
3 75 553
89 21 996
53 83 615
57 48 782
40 82 366
37 10 729
54 85 814
2 33 167
25 72 433
31 19 705
44 27 738
22 48 284
44 54 433
48 77 428
47 25 473
20 19 116
57 42 157
52 67 424
20 75 732
40 57 347
53 48 28
28 39 151
88 54 890
47 66 519
60 5 880
54 2 790
29 78 300
36 14 438
70 60 684
22 45 500
22 56 759
58 49 755
34 7 367
4 76 678
79 71 930
6 5 176
16 66 331
86 74 411
11 41 164
11 71 167
12 18 158
2 9 803
42 48 502
79 50 145
66 43 786
65 32 82
15 86 349
5 53 442
57 17 970
4 37 738
81 24 314
65 52 428
36 53 25
13 34 671
39 25 184
47 42 564
3 17 34
53 68 674
7 72 812
78 63 135
79 16 19
87 20 223
71 59 399
44 87 797
52 72 967
77 83 184
8 61 200
30 39 12
35 50 967
42 36 517
69 37 696
16 20 700
66 1 373
10 23 581
21 44 374
34 24 786
15 3 923
61 39 954
54 32 421
20 67 632
58 38 397
20 60 90
5 7 520
6 66 291
89 41 319
41 79 202
2 84 891
80 52 962
73 81 468
15 14 30
83 89 834
50 15 306
11 34 366
77 78 145
14 19 1000
48 76 436
9 64 271
12 80 792
74 53 255
87 4 296
55 48 577
1 26 899
46 7 52
20 57 613
34 48 622
85 69 916
41 42 182
82 56 608
83 68 726
22 47 104
46 24 431
16 44 914
33 29 665
16 29 586
80 64 352
86 5 932
9 73 634
40 52 628
12 32 281
70 27 564
34 38 784
46 27 871
1 4 771
74 66 328
34 40 680
40 88 541
67 40 849
36 52 960
59 18 13
49 89 897
8 28 100
49 70 411
43 33 828
79 64 99
29 44 354
45 14 899
46 76 944
42 63 310
74 3 665
63 79 504
5 67 188
47 13 367
61 53 7
21 36 983
53 49 86
74 30 89
63 77 454
78 52 555
88 21 891
62 49 757
26 6 268
23 5 54
21 47 444
16 23 608
36 64 718
36 33 741
38 74 906
75 20 700
70 36 585
83 79 760
42 71 176
41 20 187
62 23 482
32 21 596
66 29 66
36 1 491
86 65 187
50 75 728
5 42 232
58 71 669
38 47 501
60 62 74
43 67 510
82 58 959
61 41 145
40 65 347
6 86 793
33 41 755
27 51 382
86 88 373
53 69 455
60 76 981
72 28 218
51 63 910
24 56 693
89 70 937
2 89 43
35 6 55
78 3 571
50 81 85
77 57 202
6 43 511
61 84 865
4 67 426
2 7 63
46 83 985
58 28 593
70 34 360
14 81 904
71 2 848
10 73 237
2 85 180
7 56 566
20 69 215
18 48 737
23 84 947
18 71 171
37 26 377
28 67 985
69 74 460
38 30 456
71 18 278
26 18 919
71 50 835
59 54 749
85 5 720
30 40 539
80 42 501
60 70 855
70 1 797
75 55 464
9 41 910
76 41 705
60 44 1000
75 58 41
67 56 634
66 50 166
49 33 15
58 12 852
83 37 581
12 74 589
24 32 638
36 12 848
73 46 528
78 41 92
53 47 624
79 35 697
45 6 825
40 11 112
70 17 24
84 75 267
5 36 256
73 63 686
41 17 177
57 54 635
58 55 161
63 39 709
55 20 627
45 73 258
56 3 280
89 39 572
86 2 966
51 52 969
84 34 66
39 12 387
26 86 234
34 73 572
9 18 791
26 40 282
81 88 224
85 34 291
69 27 466
38 61 933
39 17 153
75 45 595
84 30 517
24 14 515
59 1 194
73 61 368
77 84 900
34 52 314
69 60 281
63 81 541
15 13 50
75 10 369
42 66 63
50 20 468
67 78 881
9 36 979
10 41 325
28 52 651
14 7 901
85 31 196
1 58 271
15 17 587
37 84 476
65 39 823
30 54 522
66 19 509
83 70 588
53 34 744
25 64 205
34 4 67
10 7 228
19 55 463
42 52 282
50 25 691
39 32 601
46 55 240
39 2 820
61 48 86
11 1 878
87 79 244
4 11 528
30 81 276
27 10 193
24 88 35
20 6 689
86 33 441
17 34 867
66 10 875
36 11 876
14 63 328
33 25 282
78 5 43
79 5 74
41 76 808
15 21 642
23 57 993
73 52 688
3 41 172
47 63 3
40 72 386
55 73 511
41 2 99
13 16 857
29 39 918
11 51 953
37 27 126
18 22 313
31 82 894
7 41 731
78 37 322
52 88 653
12 5 256
41 34 621
17 45 832
69 14 176
26 70 437
45 12 954
21 48 86
41 82 53
34 14 753
23 7 155
74 68 328
85 77 182
52 38 864
80 69 761
51 36 883
80 83 740
41 51 217
80 38 349
83 64 361
50 27 789
83 52 713
20 87 29
36 2 365
4 31 559
61 22 471
30 38 683
65 13 978
79 80 816
81 52 16
37 50 668
3 66 89
49 45 4
53 25 637
2 59 742
65 83 725
46 63 869
44 9 473
28 78 910
4 71 769
7 76 943
76 89 979
53 74 906
26 57 996
89 58 40
21 71 778
11 58 394
43 76 591
79 39 812
47 1 281
70 18 653
78 56 450
38 57 292
87 27 188
52 87 568
12 50 429
34 55 583
32 17 29
41 44 307
61 37 219
51 59 307
29 73 704
69 89 98
70 25 591
17 55 46
77 67 861
14 11 503
87 85 634
27 8 356
71 1 979
4 45 655
80 50 716
85 7 786
85 71 319
74 89 916
18 85 982
4 27 853
48 31 310
6 70 976
44 64 789
37 85 67
86 18 634
15 65 343
44 51 275
77 79 438
15 48 143
27 36 955
78 8 833
42 39 221
14 32 989
56 82 536
48 5 606
58 85 992
14 51 994
31 63 3
44 26 136
33 34 566
28 66 869
7 15 692
76 28 599
54 62 800
66 26 165
7 5 36
67 16 393
39 33 386
27 18 62
4 24 703
65 57 471
72 14 520
47 45 909
26 82 206
15 36 768
9 12 146
32 65 768
2 52 679
38 76 169
64 8 539
83 69 373
62 15 856
83 11 312
72 69 14
24 31 832
85 47 47
2 44 457
11 53 630
23 26 102
8 45 236
28 27 284
40 33 37
85 15 275
75 46 115
6 46 5
83 42 223
31 21 770
76 26 756
8 68 659
85 35 8
78 82 348
29 66 245
88 14 549
49 43 96
48 39 151
39 48 244
2 69 50
9 19 665
48 83 268
31 35 204
56 85 871
38 14 134
62 38 880
40 22 872
70 7 511
22 73 299
62 72 825
53 37 86
76 88 309
52 89 596
17 41 961
80 24 214
7 28 610
76 49 701
65 59 490
62 66 100
75 14 109
7 63 632
18 27 638
31 3 568
61 67 842
22 8 657
29 22 113
13 30 648
73 47 130
41 32 92
83 63 820
13 69 274
50 31 208
75 11 374
83 14 578
49 74 787
51 25 792
52 27 758
47 56 362
41 71 668
32 69 508
22 18 582
2 1 776
88 81 40
2 8 961
71 36 55
85 22 638
40 32 324
41 31 955
40 87 972
60 36 883
78 27 833
10 22 781
26 50 368
50 32 26
24 55 811
6 36 927
33 78 394
69 36 942
66 84 21
2 10 513
21 19 384
55 10 216
8 6 324
54 88 116
17 20 525
1 37 813
87 12 15
87 77 541
38 89 518
77 60 475
14 71 788
69 16 460
80 10 3
77 76 884
27 87 891
55 71 107
86 56 219
4 78 328
44 13 141
65 62 466
49 3 844
44 17 488
39 18 233
54 30 544
78 23 815
62 85 457
27 31 486
16 61 110
79 65 732
47 44 419
44 43 271
28 74 647
44 57 414
69 61 910
89 50 329
55 86 920
52 3 126
68 40 664
50 71 214
19 8 426
68 63 863
87 19 968
37 9 979
49 71 59
31 39 802
21 60 192
19 41 393
51 8 925
47 17 367
9 3 467
45 21 823
64 16 80
74 77 66
44 38 810
63 43 285
22 81 779
19 83 461
19 65 101
71 30 293
75 7 777
20 5 570
41 11 796
88 45 158
55 62 338
41 75 634
44 60 50
65 64 239
34 33 737
3 87 294
38 68 537
4 72 205
8 75 364
16 50 144
61 77 399
66 8 443
32 79 536
76 43 586
39 74 324
88 47 802
39 4 524
40 79 215
51 37 666
83 1 64
59 76 834
19 33 953
54 15 632
43 3 555
76 68 244
37 12 368
36 69 918
62 12 450
29 14 796
48 67 125
5 68 37
81 17 323
15 49 64
54 86 25
18 51 651
58 37 474
36 89 719
31 26 232
67 26 855
49 73 121
10 49 550
47 74 327
1 73 122
48 53 507
43 4 437
11 64 965
4 17 872
51 67 182
15 77 521
54 51 898
39 21 974
72 17 420
19 22 811
47 14 166
38 54 765
61 72 489
49 7 555
56 29 435
54 79 474
72 60 580
66 57 311
10 75 145
86 23 377
17 89 258
85 45 373
7 1 943
38 15 680
16 72 703
70 68 530
30 23 396
40 54 205
34 77 222
24 8 514
45 74 189
17 64 127
24 73 563
12 23 413
58 68 626
82 2 548
26 52 505
36 44 997
80 9 765
78 80 816
66 3 691
88 86 728
61 25 826
20 17 824
29 63 729
14 12 576
73 70 860
80 68 833
16 36 902
4 12 944
82 29 877
30 24 668
16 15 943
45 51 804
45 85 751
74 33 213
59 48 468
57 86 325
20 55 425
48 49 631
28 6 391
34 83 705
12 72 469
55 87 197
83 13 322
88 3 49
73 5 980
39 29 666
14 59 677
53 35 368
6 10 976
40 50 778
47 73 237
63 64 33
70 4 775
20 3 528
79 70 524
1 25 364
81 3 143
44 62 252
75 2 528
60 48 955
1 87 987
86 84 973
48 70 171
59 13 950
50 17 271
77 18 648
69 10 124
16 73 772
65 9 37
86 8 959
77 25 269
43 1 697
2 77 689
30 86 527
39 11 945
17 57 571
11 61 281
32 36 314
48 19 500
11 46 692
89 23 314
61 55 467
67 30 888
