400
40 708
26 31 516
19 13 751
27 21 444
6 33 323
20 6 384
32 12 702
28 1 660
28 18 874
15 3 586
30 8 985
28 21 458
25 18 389
10 27 995
7 2 399
25 5 961
18 15 121
20 16 208
10 34 938
7 13 784
10 7 845
24 3 860
7 31 968
33 27 842
16 9 763
7 14 166
29 31 435
14 7 452
23 11 772
31 4 589
16 4 367
26 21 319
24 20 847
22 4 546
30 21 553
12 31 784
21 15 217
22 16 742
11 33 361
15 14 898
17 24 681
6 15 462
15 28 182
29 26 396
9 15 250
14 34 389
2 34 5
25 21 740
24 29 723
1 14 52
6 30 680
29 33 349
14 31 661
13 24 907
6 3 38
28 24 714
19 30 408
5 32 104
12 19 513
34 31 314
30 34 661
24 7 881
15 16 30
31 2 531
16 13 482
20 13 428
16 29 10
17 4 700
16 22 976
17 11 146
32 18 83
23 25 996
6 2 11
6 7 737
18 24 334
16 14 321
14 13 641
8 14 529
2 7 14
21 8 978
17 1 914
25 13 22
30 26 493
27 26 563
15 5 798
25 6 313
20 10 200
5 9 807
2 19 451
17 28 919
8 22 359
3 16 120
2 13 188
13 14 411
21 9 917
24 11 176
34 11 28
6 16 318
8 7 816
23 5 137
33 22 318
20 23 402
26 14 689
32 26 86
33 21 48
6 27 315
4 10 487
18 34 502
17 25 31
31 14 551
24 21 586
6 14 673
30 2 47
11 22 55
20 21 885
20 27 87
23 12 994
30 16 649
22 17 983
24 18 318
4 5 100
33 6 651
25 12 737
22 8 901
6 17 99
32 23 787
22 15 957
9 14 926
25 27 12
3 22 640
20 31 299
5 11 596
11 21 572
24 13 110
20 18 860
29 34 232
10 11 27
29 21 81
21 3 353
20 28 716
9 20 614
22 13 347
21 26 257
11 19 966
17 26 684
22 28 797
3 25 595
24 34 107
33 12 693
27 30 406
2 12 397
1 24 341
27 5 413
27 8 920
27 19 654
4 33 293
5 12 819
24 19 419
22 21 772
34 1 585
6 22 865
11 9 15
31 28 758
14 16 531
24 33 659
26 2 714
30 20 618
21 12 505
31 12 508
29 28 290
23 34 475
26 20 191
4 29 603
1 18 899
4 18 786
14 4 757
1 11 804
14 21 475
24 23 818
17 16 396
27 4 910
20 9 633
10 30 545
21 27 684
24 31 555
10 26 461
27 31 710
20 34 947
32 34 158
17 32 196
27 18 798
21 31 728
1 12 949
10 19 565
11 34 832
8 27 22
21 28 916
26 27 865
31 1 308
22 12 507
2 22 677
5 17 141
19 12 291
13 8 682
4 25 713
33 30 47
9 18 513
24 4 988
23 10 632
29 32 227
21 33 466
31 32 680
2 25 645
23 17 461
10 22 76
23 4 518
34 14 100
15 26 936
32 19 523
3 18 273
18 4 797
10 13 757
32 31 537
7 4 582
16 27 781
5 13 865
1 6 390
7 26 379
11 20 115
16 1 466
19 33 274
12 3 924
31 34 831
15 4 656
30 15 656
22 1 744
31 21 781
4 22 379
6 11 844
6 10 631
10 25 914
17 21 387
29 8 177
7 33
6 4 380
2 7 309
2 5 235
5 1 254
7 2 178
3 1 407
7 6 936
4 7 661
3 2 63
2 4 350
4 3 768
7 1 428
1 7 780
7 4 762
5 4 133
4 2 767
1 3 17
4 6 139
7 5 584
5 7 818
3 4 859
3 6 442
3 7 760
1 5 505
6 3 412
7 3 827
1 4 358
4 5 171
6 1 367
5 2 474
6 2 777
3 5 172
6 5 646
28 749
25 19 724
7 14 262
25 22 172
11 19 246
28 26 264
10 11 667
23 4 190
7 6 350
12 7 34
16 14 78
11 23 639
9 8 288
9 22 649
18 10 864
1 4 898
10 14 267
17 2 460
3 4 367
1 22 683
6 25 341
5 11 860
3 17 568
12 17 791
28 23 278
1 23 966
19 26 8
20 22 532
23 28 113
4 8 692
17 14 925
2 22 56
5 9 384
7 20 406
26 6 253
21 6 776
24 8 897
21 10 977
10 28 82
24 11 402
16 28 425
10 19 325
5 12 313
25 24 728
19 24 700
3 22 589
19 16 69
8 2 633
10 24 203
17 24 601
21 17 50
2 18 341
16 22 355
19 20 470
12 18 729
17 19 96
18 19 319
2 4 364
3 25 266
23 25 228
27 9 433
21 19 179
7 2 200
8 25 45
11 5 339
10 16 827
10 12 643
21 26 819
19 8 502
8 3 739
7 11 321
2 27 155
8 24 398
18 23 967
12 26 446
2 28 198
19 18 698
14 5 327
19 10 88
25 2 854
10 23 219
7 8 520
8 17 381
20 26 304
18 26 106
8 15 942
16 10 21
26 16 829
19 9 140
12 3 419
6 22 496
11 4 947
24 22 676
11 15 487
10 8 791
15 20 718
27 22 14
11 2 537
28 25 694
9 28 627
4 17 575
6 10 674
18 5 634
13 15 43
10 27 407
26 7 814
28 12 756
2 13 875
16 3 293
15 26 78
16 5 558
24 10 48
19 21 789
22 10 522
5 15 419
26 1 763
24 17 141
24 4 130
11 28 845
20 18 888
23 22 404
9 27 902
7 27 777
27 25 234
7 12 228
27 5 402
25 27 743
2 3 384
1 6 925
27 12 439
16 11 923
24 1 304
1 8 407
3 5 809
11 12 79
19 13 279
14 28 866
2 5 102
26 22 120
17 1 968
28 19 532
23 12 734
1 7 62
16 26 183
3 13 403
25 16 802
1 25 196
6 17 905
5 6 626
13 27 251
25 13 852
16 8 443
2 20 832
17 13 745
15 8 294
1 12 736
27 8 804
5 21 288
26 17 874
13 22 868
9 7 696
24 7 141
28 6 754
11 8 11
6 19 460
5 3 198
27 6 763
10 22 122
3 16 971
7 23 308
3 6 996
23 5 509
9 17 758
5 24 509
9 5 660
1 18 418
20 27 80
4 24 988
7 22 83
6 9 298
2 25 360
5 25 326
7 1 764
28 2 927
5 28 547
3 14 279
15 6 894
3 23 422
2 11 225
12 14 794
4 26 792
22 7 526
4 12 583
7 9 639
26 24 97
8 4 573
15 2 149
22 5 661
18 12 525
20 23 408
25 4 863
3 19 176
10 7 907
14 8 791
17 12 114
6 26 347
9 2 15
8 5 214
11 6 194
20 2 955
1 5 828
25 11 884
2 6 244
12 16 261
21 25 725
15 27 784
20 13 142
27 20 863
4 15 637
13 19 434
13 28 563
23 2 869
12 6 997
22 18 988
19 4 803
17 8 458
19 14 690
21 1 152
18 14 799
15 4 811
7 16 1
10 21 488
16 19 520
15 23 343
27 24 449
8 22 869
28 21 153
5 4 244
19 17 625
14 27 972
7 28 450
19 23 42
13 2 333
23 16 494
4 9 721
10 3 150
17 11 604
26 20 471
6 15 687
25 1 40
16 4 638
15 1 933
21 23 21
17 20 970
23 21 717
21 14 44
12 1 389
4 16 361
25 12 471
2 21 872
22 1 317
14 6 877
20 12 332
20 25 473
19 5 922
22 16 369
9 3 444
8 10 674
26 10 629
9 26 724
1 28 307
18 13 859
21 28 915
6 13 959
11 17 952
1 11 667
7 24 889
27 10 742
15 18 409
10 4 467
13 24 13
1 21 788
27 16 751
20 19 452
15 24 752
24 5 351
26 2 433
18 27 237
19 25 301
6 8 877
3 18 434
20 3 491
10 5 23
6 4 801
11 9 495
21 15 243
17 6 794
5 14 302
25 10 587
22 3 881
7 17 635
18 28 271
15 11 348
2 24 419
11 26 223
6 7 97
18 9 747
21 2 784
26 5 599
3 21 680
13 18 250
5 19 450
4 7 659
21 24 834
15 21 503
28 24 430
23 13 20
14 2 316
12 22 494
14 20 139
23 11 935
23 18 896
24 16 227
23 20 269
21 9 217
22 11 141
17 27 10
1 13 357
14 11 78
12 15 723
12 27 575
4 10 58
10 13 338
13 9 193
5 16 462
19 22 21
16 13 446
27 2 608
25 5 876
17 21 373
2 14 781
17 18 234
4 13 543
3 8 396
4 20 80
7 5 42
3 27 346
14 1 251
22 15 493
27 17 815
7 26 642
16 15 478
13 12 432
10 25 679
1 10 832
12 19 555
14 24 873
2 9 206
14 19 453
10 20 331
13 6 312
24 18 282
2 15 199
1 20 518
11 21 770
15 12 755
9 24 801
27 23 146
4 18 857
22 21 208
20 9 871
18 24 625
4 11 187
1 26 441
17 9 882
28 9 853
20 24 895
6 14 787
17 10 645
24 6 903
27 11 85
8 16 732
18 20 538
26 9 22
6 2 225
23 7 156
24 28 439
9 21 115
27 3 617
22 9 798
6 11 447
13 1 730
6 28 251
5 23 204
4 27 402
15 14 766
28 8 639
8 14 14
24 15 638
5 22 668
25 9 338
14 21 310
14 13 317
15 17 764
2 16 123
28 27 648
17 4 466
12 20 983
26 14 707
5 27 698
2 26 443
17 5 886
28 17 74
4 3 881
7 18 73
16 27 189
16 2 940
23 19 69
23 24 325
14 26 46
4 22 556
12 8 341
18 7 463
13 14 977
14 12 922
7 3 654
14 17 361
15 3 539
19 15 797
7 25 747
5 8 27
14 23 323
21 18 999
16 9 165
20 6 118
28 4 22
2 1 866
7 10 248
6 12 637
13 5 847
27 4 965
3 10 259
1 3 768
23 26 745
27 19 48
14 22 762
5 26 541
17 3 630
16 7 745
23 10 516
17 25 821
15 19 113
5 7 960
16 23 925
15 9 90
27 26 874
6 27 790
20 11 879
4 25 565
24 14 512
6 5 143
18 11 403
8 20 28
22 6 653
3 2 292
13 25 297
4 23 348
26 13 888
28 18 369
27 21 203
27 14 606
25 15 302
20 10 745
28 10 150
5 2 72
27 28 896
8 12 667
9 13 109
12 9 872
8 1 103
28 22 597
10 26 802
13 11 525
26 11 259
9 4 716
9 19 244
9 15 341
17 16 106
2 12 657
10 2 427
1 14 581
19 28 458
20 17 130
12 13 684
21 16 71
14 16 337
14 18 761
15 13 253
28 3 9
15 10 552
21 22 368
2 7 962
7 19 58
14 4 141
6 21 788
4 5 647
22 8 446
28 20 474
24 27 150
11 7 380
13 23 506
22 26 997
9 14 57
27 1 671
15 5 61
13 26 882
3 11 178
22 4 919
1 27 197
8 13 419
10 6 78
18 1 663
14 3 987
5 1 700
8 27 351
25 21 551
26 8 95
26 27 792
25 17 272
15 25 190
6 24 227
2 17 158
11 1 628
13 8 4
19 3 901
18 15 60
14 10 383
14 9 952
1 9 3
1 17 356
1 24 736
12 10 263
20 28 849
23 15 435
8 19 897
21 3 640
3 26 465
4 2 616
16 17 91
3 15 484
3 12 39
21 13 774
24 20 45
12 2 941
19 27 182
5 20 706
8 23 437
23 3 724
8 7 474
25 23 37
16 24 386
25 28 985
8 9 302
25 20 704
8 26 210
18 2 842
22 13 93
10 15 82
16 20 734
7 21 507
28 14 546
16 1 439
20 15 338
20 4 136
1 2 367
19 2 530
3 24 145
11 22 485
26 19 811
16 12 164
22 12 997
21 12 247
23 9 738
19 6 797
16 18 639
20 16 973
24 21 917
8 11 618
13 3 126
20 7 919
17 26 377
4 1 807
5 18 11
27 7 173
6 23 465
2 19 223
21 5 177
12 21 654
24 3 780
12 5 357
1 15 159
1 19 409
27 18 426
22 23 152
15 28 626
25 6 685
5 13 873
24 2 249
18 25 328
22 19 530
17 22 799
6 1 830
16 6 544
18 21 401
27 15 410
24 13 764
22 27 345
2 8 224
12 24 615
17 23 238
9 6 489
12 4 228
11 14 227
21 27 928
25 8 459
9 18 854
22 28 211
2 23 271
22 25 388
6 20 874
13 20 876
17 15 479
20 14 744
9 12 629
26 12 364
25 26 370
19 12 86
28 16 245
11 16 159
12 28 299
26 21 79
4 19 256
14 7 696
18 16 947
14 15 142
25 14 928
11 27 225
9 25 834
6 3 486
21 8 493
13 21 943
19 11 602
22 2 786
26 18 390
9 16 131
26 28 793
22 17 748
10 18 617
9 23 10
26 15 764
8 28 294
20 5 710
5 10 762
25 3 347
11 3 852
24 12 203
20 8 623
3 9 730
9 1 666
26 25 191
28 13 790
13 16 686
18 17 425
8 6 187
4 14 262
10 1 59
23 17 506
24 26 968
23 27 743
12 25 712
7 15 159
28 5 789
26 23 925
12 11 296
14 25 895
21 7 201
10 17 827
9 10 937
4 28 222
21 20 253
24 23 652
3 7 686
24 19 197
21 4 319
22 14 78
24 25 846
25 18 443
16 25 511
20 21 222
15 16 813
11 24 377
11 25 239
4 21 13
3 1 317
6 18 75
21 11 340
11 10 523
20 1 291
10 9 533
28 15 121
6 16 777
9 20 184
3 20 140
15 22 229
18 22 968
7 13 110
26 3 276
17 7 980
18 4 205
5 17 970
11 18 354
24 9 112
18 3 749
26 4 415
12 23 229
3 28 551
13 4 607
9 11 666
23 14 757
19 1 549
22 20 542
17 28 960
25 7 236
23 1 73
28 7 567
28 11 497
13 7 404
15 7 49
11 13 575
7 4 315
23 6 159
22 24 535
8 18 834
23 8 813
11 20 710
18 6 930
1 16 172
16 21 199
13 17 248
8 21 179
34 1081
34 5 666
21 27 687
3 33 253
16 20 92
19 29 312
29 16 628
10 22 286
19 24 86
1 4 342
28 32 935
9 21 789
31 4 671
5 16 395
18 6 555
8 9 231
34 24 447
16 10 527
18 7 859
7 1 267
12 20 372
2 24 339
32 12 726
20 6 746
29 1 854
26 14 270
10 25 890
26 17 45
31 27 237
12 26 172
2 6 143
16 14 297
32 25 613
8 30 689
24 28 579
16 19 324
25 18 63
28 21 421
10 2 383
20 10 494
32 26 347
26 27 6
29 33 647
17 4 310
32 34 3
11 13 65
34 16 580
21 30 665
18 28 114
16 25 697
6 14 578
3 31 342
30 27 875
22 4 141
13 34 403
2 25 731
16 33 663
19 33 145
3 4 401
20 7 967
28 29 515
12 5 885
17 30 92
28 19 751
6 8 816
26 24 912
13 18 928
20 23 880
5 25 43
33 29 348
28 10 18
17 13 887
9 28 975
23 20 762
12 29 257
4 33 184
10 4 90
24 29 615
22 12 165
30 20 567
3 19 348
8 12 645
28 14 554
34 19 30
1 8 210
24 14 332
34 18 482
25 6 323
6 17 730
29 11 623
23 3 956
12 3 652
23 31 624
3 13 24
30 18 502
3 22 739
22 29 978
6 12 492
18 15 23
25 33 848
17 2 387
29 23 469
5 3 449
25 24 982
24 34 845
24 13 965
24 2 189
2 9 9
18 30 28
3 11 749
11 31 815
17 11 529
4 22 295
10 21 917
27 22 473
26 29 130
7 33 974
10 7 784
17 15 119
20 13 743
29 26 560
18 17 544
8 19 130
17 1 426
15 1 343
11 7 898
22 5 743
6 18 138
19 17 541
22 8 281
13 6 985
27 18 100
2 12 632
1 26 287
5 29 610
28 20 73
24 23 835
19 23 314
22 7 37
10 27 974
14 15 664
12 14 648
14 30 990
22 18 557
31 1 400
9 17 997
2 3 39
16 31 413
31 6 487
17 12 366
26 23 503
21 31 922
14 18 517
7 24 330
4 32 344
8 17 563
12 4 240
10 12 580
5 19 88
21 17 425
32 2 613
23 13 924
3 34 509
4 19 466
7 19 262
24 30 919
31 13 608
5 23 91
21 5 94
19 20 872
30 9 702
6 22 7
29 24 784
2 18 829
13 16 64
34 11 78
15 9 452
33 3 121
12 28 273
21 33 570
2 17 233
11 9 699
28 23 386
3 18 942
2 28 711
11 5 95
23 9 646
17 20 939
17 32 972
10 24 128
13 33 277
1 22 520
30 4 588
17 22 891
9 16 676
33 12 686
5 31 118
27 29 757
10 31 967
13 28 982
27 12 128
28 7 847
2 5 106
15 6 638
14 8 173
7 8 996
22 2 911
29 18 384
29 8 839
1 6 214
34 10 566
33 7 312
15 22 603
30 5 493
26 28 158
8 2 853
10 6 23
19 31 7
33 22 157
6 30 246
32 8 383
15 30 297
13 29 611
10 3 809
20 14 429
7 29 323
33 20 709
31 17 19
13 31 18
2 22 858
24 20 633
29 19 963
22 10 160
28 4 383
23 8 707
31 29 802
4 20 969
31 14 930
29 4 38
18 3 4
12 13 171
14 23 465
27 23 530
6 3 887
21 19 350
10 11 858
17 10 810
21 12 859
32 18 57
8 1 435
17 25 70
31 18 685
16 12 64
26 18 135
8 28 383
16 11 668
6 11 26
4 9 460
10 23 412
10 20 771
13 25 983
6 25 527
33 13 50
34 2 536
4 1 262
27 8 930
1 20 497
20 24 336
11 3 458
22 21 645
21 14 393
34 26 302
33 5 679
23 21 673
27 17 567
33 23 876
30 21 109
18 8 752
21 29 710
14 12 787
13 21 842
9 1 499
3 5 192
17 5 417
20 3 589
12 1 536
12 19 228
16 9 466
6 13 381
16 1 178
17 28 754
24 12 454
2 23 931
21 18 265
26 30 392
17 6 891
5 26 729
14 26 129
1 33 181
14 5 540
24 33 669
11 2 968
23 26 39
23 27 280
14 22 736
4 34 154
12 6 494
21 9 754
1 32 198
14 28 710
31 16 198
25 9 309
25 3 787
25 4 256
9 11 195
20 11 790
31 33 1000
24 7 483
23 17 917
2 16 996
8 18 156
7 30 698
25 16 383
1 9 92
18 11 191
9 30 341
31 24 482
10 29 82
25 17 720
18 27 714
10 33 1
10 8 536
6 24 806
12 33 134
10 34 934
8 3 796
22 32 779
30 15 772
6 27 17
9 10 186
21 10 890
6 29 88
19 6 69
4 14 776
27 25 410
30 28 120
27 10 330
16 15 907
31 15 471
3 2 936
29 30 563
2 11 303
8 26 440
32 19 413
5 11 742
2 14 929
19 15 87
5 12 289
18 22 466
31 21 891
13 1 3
6 4 110
28 13 23
5 13 599
25 26 525
10 19 944
1 15 556
5 21 894
29 31 526
22 13 999
9 2 518
2 32 1000
2 33 428
27 19 411
34 27 667
32 28 517
33 10 340
14 34 15
1 5 573
6 2 220
23 7 815
29 15 851
4 24 534
20 12 17
27 9 780
19 27 530
20 27 181
27 13 68
1 10 316
22 31 572
34 9 414
18 12 890
5 4 702
9 19 662
5 9 736
12 18 256
24 1 552
16 2 672
5 10 729
9 6 529
2 8 640
21 34 23
3 16 413
15 33 626
7 21 900
8 4 908
14 21 366
3 21 866
8 11 858
9 7 875
26 33 52
10 15 465
32 3 784
7 15 116
11 18 718
13 19 789
1 2 37
9 15 382
32 33 30
8 24 400
12 34 266
19 13 858
23 34 746
6 10 780
11 19 97
7 31 508
30 6 344
20 15 515
34 17 514
20 21 722
13 8 549
15 18 818
4 25 370
20 1 94
32 1 124
3 9 19
10 14 701
28 1 253
18 2 874
30 34 588
19 11 1000
31 25 838
12 15 705
17 16 770
26 6 202
14 1 394
19 7 15
1 25 528
5 8 485
3 17 944
24 11 845
30 13 577
12 16 209
26 32 733
4 3 745
2 26 374
27 2 627
15 2 35
15 32 999
30 17 800
11 23 56
31 7 367
12 31 836
10 30 827
19 28 258
10 18 83
27 6 504
33 28 789
13 2 582
11 16 735
24 17 789
21 28 363
3 32 108
33 30 462
23 22 28
29 34 419
16 3 475
3 26 304
22 1 476
24 22 536
12 9 883
13 32 711
21 16 915
21 22 845
25 2 873
9 5 112
19 34 641
23 15 266
28 18 294
7 9 443
16 29 194
23 12 778
18 5 653
12 11 42
34 29 606
24 5 814
14 16 173
23 10 836
32 5 456
1 24 552
20 4 362
23 24 59
19 5 28
4 13 806
6 5 541
18 25 556
28 24 832
14 9 437
29 6 735
1 30 718
7 23 634
31 19 70
10 13 601
25 8 837
28 17 655
13 23 823
12 8 279
27 16 344
18 13 198
5 34 153
6 7 886
4 6 282
33 18 40
21 8 117
11 33 618
28 27 133
3 25 554
34 13 658
8 27 577
34 23 895
2 30 713
28 30 356
9 31 154
33 4 534
9 25 825
15 7 505
21 15 318
28 12 506
17 3 682
10 26 627
34 22 40
14 4 859
11 28 319
18 26 742
30 31 751
12 25 610
4 12 161
13 22 6
15 34 265
4 18 782
18 4 142
22 17 892
19 30 64
20 31 850
5 18 720
1 19 424
22 15 123
28 3 408
20 22 838
24 19 221
27 20 648
26 13 926
29 32 189
15 21 339
25 19 980
14 24 268
29 28 501
1 34 250
25 7 442
16 6 161
32 14 391
21 32 75
1 7 728
19 2 741
31 26 116
27 28 76
4 17 179
25 20 156
7 25 741
5 7 161
22 34 329
26 21 937
32 27 13
7 22 225
12 30 696
11 20 344
26 1 848
34 7 623
18 19 279
14 17 510
24 9 5
7 26 146
19 12 821
1 31 491
5 15 181
8 6 72
7 20 835
18 21 557
24 18 296
30 29 789
32 16 100
5 20 678
11 8 638
8 22 929
13 10 574
10 1 554
13 30 644
17 29 645
3 20 565
31 11 305
20 2 586
31 3 813
12 7 380
31 12 284
4 30 119
17 14 517
23 25 71
27 34 338
34 12 205
20 9 93
30 16 354
3 29 244
24 4 762
11 14 858
22 26 421
10 9 483
23 4 937
1 16 370
15 11 303
23 33 501
33 17 8
17 19 663
13 14 586
33 25 386
16 34 741
18 9 740
20 30 27
26 11 304
9 34 687
4 5 335
1 21 476
13 26 280
7 28 523
9 29 573
2 19 604
8 20 297
5 2 533
32 13 477
17 26 953
7 11 95
14 2 410
25 1 825
28 9 670
31 30 248
14 32 288
31 22 832
34 33 876
14 7 350
22 30 815
29 20 246
18 32 693
3 12 611
21 23 229
6 33 875
7 17 97
3 24 983
11 26 274
20 8 974
4 21 743
19 1 402
4 15 899
16 4 732
15 3 185
26 9 88
22 3 1000
5 22 599
21 3 259
18 20 32
7 14 96
7 32 207
29 13 928
7 13 784
10 32 546
7 6 844
3 15 792
16 23 106
21 13 304
9 33 800
25 31 585
11 32 838
27 33 963
32 29 216
26 12 149
26 10 88
4 16 416
24 8 355
7 18 353
17 24 657
15 8 916
26 5 292
27 30 517
16 17 890
20 19 303
33 34 526
11 27 864
29 22 349
23 18 720
31 20 899
26 31 166
22 9 295
32 24 220
17 34 212
2 31 42
29 5 357
26 8 673
13 9 445
31 5 852
3 28 930
24 26 115
19 18 41
25 29 765
5 14 10
23 6 455
20 34 682
6 28 795
18 33 485
28 15 326
2 7 449
24 15 11
13 11 100
25 13 567
31 8 198
26 3 968
15 23 298
24 32 542
34 30 998
16 30 104
28 2 708
6 31 501
31 9 133
30 25 22
32 23 978
30 8 710
15 27 338
5 1 794
7 16 614
34 28 135
5 33 581
33 9 117
27 5 249
10 5 367
31 34 321
26 22 898
1 18 248
33 2 304
3 30 466
17 27 758
17 9 531
19 32 912
30 22 875
15 31 46
29 7 271
25 15 60
18 34 256
21 20 672
8 25 789
24 27 431
6 1 768
27 24 707
10 28 531
17 18 698
6 23 263
24 31 722
2 20 575
15 29 190
5 27 36
4 8 209
23 2 945
23 11 370
5 17 25
15 10 114
32 10 908
28 6 846
21 6 258
29 2 945
11 17 24
20 29 466
27 31 197
32 11 347
1 12 999
12 21 562
18 29 840
12 2 971
9 22 20
34 25 926
23 5 193
10 17 687
28 34 357
28 22 858
11 6 688
18 31 213
34 8 629
5 32 451
5 28 879
12 22 372
13 3 10
5 6 228
15 28 668
13 5 472
22 11 104
4 7 178
22 20 425
8 33 775
26 7 880
31 23 391
4 23 618
15 26 146
8 32 121
33 31 725
20 16 721
28 8 213
14 20 979
16 26 864
9 23 258
1 27 654
7 2 760
16 18 809
33 21 55
30 26 457
15 5 352
3 23 942
33 19 761
30 12 638
21 11 497
9 24 927
7 4 737
9 27 411
32 6 954
6 9 891
6 15 903
4 11 305
7 5 976
12 23 163
13 27 287
33 32 901
32 30 424
32 15 538
15 13 905
2 1 558
32 4 621
13 7 907
31 32 451
22 16 345
3 14 178
11 22 875
23 1 861
34 4 645
33 1 567
25 30 618
26 19 399
4 29 524
16 24 318
11 10 298
15 14 12
11 24 848
8 15 6
6 16 12
23 29 199
25 5 870
8 10 124
19 21 723
22 25 263
26 15 551
14 6 782
2 15 392
34 1 833
29 21 729
4 2 105
13 17 659
24 10 526
8 7 413
13 20 684
19 26 772
28 31 255
27 21 669
18 23 588
31 2 589
11 30 927
30 2 5
32 22 835
16 28 759
12 32 769
8 29 906
20 32 18
6 19 206
16 13 238
17 8 504
19 3 464
18 14 643
11 25 829
15 16 864
23 32 98
34 3 606
29 27 452
27 32 158
25 10 74
29 14 207
17 7 383
22 24 563
20 5 636
2 13 637
22 23 468
2 10 36
27 15 789
14 25 982
12 24 593
27 11 86
28 16 512
24 6 124
33 14 806
15 25 882
4 31 670
25 22 981
9 14 924
11 12 614
30 11 284
33 24 175
32 20 422
22 6 605
19 4 953
11 21 804
28 26 359
30 1 35
15 17 251
6 34 809
23 14 553
9 26 277
23 30 268
16 5 753
14 10 301
16 7 531
28 33 549
16 21 675
3 1 358
25 12 214
30 19 230
9 13 823
3 6 835
2 4 712
1 28 475
22 14 740
3 7 444
16 32 513
6 32 941
32 31 77
26 25 40
21 2 266
10 16 595
7 10 372
6 21 670
26 4 199
25 34 229
2 29 95
9 12 23
27 7 383
9 3 174
30 23 992
23 28 948
20 33 440
29 3 577
15 19 231
5 30 706
3 8 285
22 28 337
4 28 631
14 31 346
4 27 886
9 4 317
1 13 893
20 18 545
29 9 560
19 9 920
11 15 644
32 9 786
21 7 157
1 14 34
9 8 467
24 16 964
17 23 877
33 11 727
30 24 274
25 28 641
26 20 605
34 15 195
14 29 198
21 26 666
8 31 158
18 1 802
34 6 893
20 28 68
22 33 389
14 3 147
5 24 449
13 24 528
20 25 662
30 7 608
11 4 940
7 12 905
29 12 730
23 16 505
29 25 434
11 1 734
23 19 827
19 14 662
9 32 406
17 33 486
14 11 320
32 17 534
7 27 133
26 34 93
2 34 212
16 8 247
25 27 239
8 13 182
6 20 678
21 25 930
20 17 483
26 16 140
2 27 579
28 5 778
28 25 799
